發生年,發生月,發生日,發生時,發生分,處理別,區序,肇事地點,死亡人數,受傷人數,當事人序,車種,性別,年齡,受傷程度,天候,速限,道路型態,事故位置
106,8,12,18,12,2,07信義區,信義區松山路465巷與忠孝東路5段524巷口,0,1,2,C03,1,30,2,8,30,4,1
106,8,12,23,48,2,07信義區,信義區和平東路3段297號,0,1,1,C03,1,26,2,8,50,4,1
106,8,12,23,48,2,07信義區,信義區和平東路3段297號,0,1,2,C03,1,19,3,8,50,4,1
106,8,13,10,38,2,07信義區,信義區中坡北路51號,0,1,1,B01,1,60,3,8,50,14,9
106,8,13,10,38,2,07信義區,信義區中坡北路51號,0,1,2,C03,1,31,2,8,50,14,9
106,8,13,10,38,2,07信義區,信義區中坡北路51號,0,1,3,H02,1,24,3,8,50,14,9
106,9,6,12,35,2,07信義區,信義區虎林街164巷19號,0,1,1,C03,1,66,2,8,40,13,9
106,9,6,12,35,2,07信義區,信義區虎林街164巷19號,0,1,2,B01,1,64,3,8,40,13,9
106,9,7,8,45,2,07信義區,信義區忠孝東路5段666號與忠孝東路口,0,1,2,C03,2,18,2,8,50,4,2
106,9,7,8,45,2,07信義區,信義區忠孝東路5段666號與忠孝東路口,0,1,1,,4,0,4,8,50,4,2
106,9,12,11,0,2,07信義區,信義區市民大道5段與東興路口,0,1,1,C03,1,42,2,8,40,4,2
106,9,12,11,0,2,07信義區,信義區市民大道5段與東興路口,0,1,2,C03,4,0,4,8,40,4,2
106,9,12,11,0,2,07信義區,信義區市民大道5段與東興路口,0,1,3,B02,1,40,3,8,40,4,2
106,7,17,8,49,2,07信義區,信義區市民高架道往西,0,2,1,B03,2,29,3,8,40,10,9
106,7,17,8,49,2,07信義區,信義區市民高架道往西,0,2,2,B03,1,72,2,8,40,10,9
106,7,27,14,50,2,07信義區,信義區市民大道6段與松山路口口,0,1,2,C03,1,28,3,8,40,4,1
106,7,27,16,28,2,07信義區,信義區永吉路278巷與永吉路278巷58弄口口,0,1,1,C03,1,38,4,8,50,4,1
106,7,31,8,6,2,07信義區,信義區永吉路與松隆路口,0,1,2,C03,2,52,2,6,50,5,1
106,7,31,8,39,2,07信義區,信義區崇德街5號,0,1,1,B03,1,47,3,6,50,14,9
106,7,31,8,39,2,07信義區,信義區崇德街5號,0,1,2,C03,2,42,2,6,50,14,9
106,7,30,12,53,2,07信義區,信義區基隆路1段與信義路4段口,0,3,1,C03,1,22,2,8,50,4,1
106,8,18,18,45,2,07信義區,信義區莊敬路276號,0,1,1,C03,1,47,3,8,50,14,9
106,8,18,18,45,2,07信義區,信義區莊敬路276號,0,1,2,C03,1,28,2,8,50,14,9
106,8,18,20,40,2,07信義區,信義區嘉興街181巷與嘉興街口,0,1,1,C03,1,59,2,8,50,3,1
106,8,18,20,40,2,07信義區,信義區嘉興街181巷與嘉興街口,0,1,2,B03,1,72,3,8,50,3,1
106,7,27,9,30,2,07信義區,信義區忠孝東路4段560號,0,1,1,C03,2,25,4,8,50,14,9
106,7,27,9,30,2,07信義區,信義區忠孝東路4段560號,0,1,2,C03,1,29,2,8,50,14,9
106,7,28,15,26,2,07信義區,信義區吳興街156巷16弄口,0,1,1,B02,1,53,3,7,40,14,9
106,7,28,15,26,2,07信義區,信義區吳興街156巷16弄口,0,1,2,H01,2,35,2,7,40,14,9
106,8,23,15,12,2,07信義區,信義區富陽街18號,0,1,2,C03,1,18,2,8,50,14,9
106,8,23,15,12,2,07信義區,信義區富陽街18號,0,1,3,C03,1,26,3,8,50,14,9
106,7,27,16,28,2,07信義區,信義區永吉路278巷與永吉路278巷58弄口口,0,1,2,F01,2,38,4,8,50,4,1
106,7,27,16,28,2,07信義區,信義區永吉路278巷與永吉路278巷58弄口口,0,1,3,F01,2,12,2,8,50,4,1
106,7,27,17,55,2,07信義區,信義區松隆路與松隆路73巷口口,0,1,1,B01,1,54,3,8,40,3,1
106,7,27,17,55,2,07信義區,信義區松隆路與松隆路73巷口口,0,1,2,C03,2,36,2,8,40,3,1
106,7,27,23,0,2,07信義區,信義區永吉路30巷與永吉路30巷12弄口口,0,1,1,C03,2,24,4,8,50,4,1
106,7,27,23,0,2,07信義區,信義區永吉路30巷與永吉路30巷12弄口口,0,1,2,C03,1,24,2,8,50,4,1
106,7,28,14,10,2,07信義區,信義區吳興街265號,0,1,1,B03,2,46,3,8,50,14,9
106,7,28,14,10,2,07信義區,信義區吳興街265號,0,1,2,H01,1,10,2,8,50,14,9
106,8,2,15,45,2,07信義區,信義區吳興街220巷83號斜對面,0,1,1,B03,1,39,3,6,50,14,9
106,8,2,15,45,2,07信義區,信義區吳興街220巷83號斜對面,0,1,2,C03,1,35,2,6,50,14,9
106,7,27,11,0,2,07信義區,信義區吳興街184巷與吳興街156巷7弄口口,0,1,1,C03,1,37,3,8,30,4,1
106,7,27,11,0,2,07信義區,信義區吳興街184巷與吳興街156巷7弄口口,0,1,2,H01,2,62,2,8,30,4,1
106,8,11,8,30,2,07信義區,信義區林口街與松山路541巷口口,0,1,1,C03,1,66,3,8,30,4,1
106,8,11,8,30,2,07信義區,信義區林口街與松山路541巷口口,0,1,2,H01,2,69,2,8,30,4,1
106,7,5,18,9,2,07信義區,信義區市府路與仁愛路4段口,0,1,1,B01,1,58,3,8,50,3,1
106,7,5,18,9,2,07信義區,信義區市府路與仁愛路4段口,0,1,2,C03,1,32,2,8,50,3,1
106,7,7,8,6,2,07信義區,信義區基隆路2段79巷33弄與基隆路2段79巷口口,0,1,1,B03,1,64,3,8,30,4,1
106,7,7,8,6,2,07信義區,信義區基隆路2段79巷33弄與基隆路2段79巷口口,0,1,2,C03,2,22,2,8,30,4,1
106,7,23,23,55,2,07信義區,信義區松信路22號前,0,1,1,C03,2,32,2,8,50,14,8
106,7,23,23,55,2,07信義區,信義區松信路22號前,0,1,2,B03,1,26,3,8,50,14,8
106,7,23,23,55,2,07信義區,信義區松信路22號前,0,1,3,B01,1,68,3,8,50,14,8
106,7,24,0,25,2,07信義區,信義區松勤街140巷與松勤街口口,0,1,2,C03,1,24,2,8,0,3,2
106,7,24,0,25,2,07信義區,信義區松勤街140巷與松勤街口口,0,1,1,H03,3,0,,8,0,3,2
106,8,15,8,45,2,07信義區,信義區信義路6段18號前,0,1,1,B03,1,48,3,8,50,14,7
106,8,15,8,45,2,07信義區,信義區信義路6段18號前,0,1,2,C03,1,64,2,8,50,14,7
106,8,15,21,2,2,07信義區,信義區吳興街99巷與吳興街口口,0,1,1,C03,2,24,3,8,40,3,2
106,8,15,21,2,2,07信義區,信義區吳興街99巷與吳興街口口,0,1,2,C03,1,22,2,8,40,3,2
106,8,16,16,3,2,07信義區,信義區松仁路89號前,0,1,1,C03,2,21,2,8,50,14,9
106,8,16,16,3,2,07信義區,信義區松仁路89號前,0,1,2,B01,1,58,3,8,50,14,9
106,8,16,22,30,2,07信義區,信義區吳興街284巷22弄78-1號與吳興街284巷22弄口旁,0,2,1,C03,2,29,2,8,40,4,1
106,8,16,22,30,2,07信義區,信義區吳興街284巷22弄78-1號與吳興街284巷22弄口旁,0,2,2,B03,1,33,3,8,40,4,1
106,8,16,22,30,2,07信義區,信義區吳興街284巷22弄78-1號與吳興街284巷22弄口旁,0,2,3,H02,2,16,2,8,40,4,1
106,8,21,16,31,2,07信義區,信義區吳興街220巷59弄與吳興街220巷口口,0,1,1,F01,2,54,2,8,50,3,2
106,8,21,16,31,2,07信義區,信義區吳興街220巷59弄與吳興街220巷口口,0,1,2,C03,1,22,3,8,50,3,2
106,8,24,7,10,2,07信義區,信義區基隆路1段102巷與基隆路1段口口,0,1,1,B03,1,56,3,8,50,3,2
106,8,24,7,10,2,07信義區,信義區基隆路1段102巷與基隆路1段口口,0,1,2,C03,1,36,2,8,50,3,2
106,8,28,17,10,2,07信義區,信義區信義路5段5號前,0,2,1,C03,2,19,2,8,50,14,9
106,8,28,17,10,2,07信義區,信義區信義路5段5號前,0,2,2,C03,1,20,2,8,50,14,9
106,7,6,19,16,2,07信義區,信義區基隆路1段與東興路口,0,2,1,C03,2,23,2,8,50,14,9
106,7,6,19,16,2,07信義區,信義區基隆路1段與東興路口,0,2,2,C03,1,25,2,8,50,14,9
106,7,11,15,11,2,07信義區,信義區吳興街225號,0,1,1,B03,1,34,3,8,50,14,9
106,7,11,15,11,2,07信義區,信義區吳興街225號,0,1,2,C03,1,28,2,8,50,14,9
106,7,11,11,30,2,07信義區,信義區松山路松山火車站前廣場,0,1,1,,4,0,4,8,0,17,19
106,7,11,11,30,2,07信義區,信義區松山路松山火車站前廣場,0,1,2,H01,2,50,2,8,0,17,19
106,7,28,19,55,2,07信義區,信義區永吉路120巷與松隆路口,0,1,1,C03,1,55,2,7,50,5,1
106,7,28,19,55,2,07信義區,信義區永吉路120巷與松隆路口,0,1,2,E03,1,25,3,7,50,5,1
106,7,28,10,30,2,07信義區,信義區和平東路3段550號,0,1,1,C03,1,28,4,8,50,15,18
106,7,28,10,30,2,07信義區,信義區和平東路3段550號,0,1,2,H01,2,69,2,8,50,15,18
106,7,30,0,38,2,07信義區,信義區市民高架道與永吉路30巷口,0,1,1,B01,1,53,3,7,50,4,1
106,7,30,0,38,2,07信義區,信義區市民高架道與永吉路30巷口,0,1,2,B01,1,50,3,7,50,4,1
106,7,30,0,38,2,07信義區,信義區市民高架道與永吉路30巷口,0,1,3,H02,1,24,2,7,50,4,1
106,7,31,8,6,2,07信義區,信義區永吉路與松隆路口,0,1,1,B12,1,49,3,6,50,5,1
106,7,30,12,53,2,07信義區,信義區基隆路1段與信義路4段口,0,3,2,C03,1,19,2,8,50,4,1
106,7,30,12,53,2,07信義區,信義區基隆路1段與信義路4段口,0,3,3,H02,2,16,2,8,50,4,1
106,8,10,9,30,2,07信義區,信義區松仁路277號,0,1,1,A02,2,54,3,8,50,14,9
106,8,10,9,30,2,07信義區,信義區松仁路277號,0,1,2,H01,2,68,2,8,50,14,9
106,8,5,11,30,2,07信義區,信義區虎林街164巷與虎林街164巷60弄口,0,1,1,B12,1,60,3,8,30,4,1
106,8,5,11,30,2,07信義區,信義區虎林街164巷與虎林街164巷60弄口,0,1,2,B03,2,37,2,8,30,4,1
106,7,8,12,19,2,07信義區,信義區忠孝東路5段與中坡南路口,0,2,1,B01,1,58,3,8,50,4,1
106,7,8,12,19,2,07信義區,信義區忠孝東路5段與中坡南路口,0,2,2,C03,1,42,2,8,50,4,1
106,7,8,12,19,2,07信義區,信義區忠孝東路5段與中坡南路口,0,2,3,H02,2,40,2,8,50,4,1
106,7,8,13,49,2,07信義區,信義區松壽路與松高路20巷口,0,1,1,C03,1,29,2,8,50,4,1
106,7,8,13,49,2,07信義區,信義區松壽路與松高路20巷口,0,1,2,B03,1,42,3,8,50,4,1
106,7,13,14,43,2,07信義區,信義區松信路122號,0,1,1,B12,1,31,3,8,50,14,7
106,7,13,14,43,2,07信義區,信義區松信路122號,0,1,2,B03,2,39,2,8,50,14,7
106,7,19,14,47,2,07信義區,信義區信安街135號,0,1,1,B03,1,33,3,8,50,14,9
106,7,19,14,47,2,07信義區,信義區信安街135號,0,1,2,C03,1,54,2,8,50,14,9
106,7,20,13,43,2,07信義區,信義區松隆路與基隆路1段口,0,2,1,C03,1,36,2,8,50,14,9
106,7,20,13,43,2,07信義區,信義區松隆路與基隆路1段口,0,2,2,B11,1,37,3,8,50,14,9
106,7,20,13,43,2,07信義區,信義區松隆路與基隆路1段口,0,2,3,H02,2,32,2,8,50,14,9
106,12,5,14,10,2,07信義區,信義區東興路65號,0,1,1,A11,1,31,3,7,50,14,9
106,12,5,14,10,2,07信義區,信義區東興路65號,0,1,2,C03,2,30,2,7,50,14,9
106,12,6,9,40,2,07信義區,信義區松德路10號,0,1,1,C03,1,21,2,6,50,14,8
106,12,6,9,40,2,07信義區,信義區松德路10號,0,1,2,,3,0,,6,50,14,8
106,12,11,19,40,2,07信義區,信義區松高路20巷,0,1,1,B01,1,55,3,8,50,14,9
106,12,11,19,40,2,07信義區,信義區松高路20巷,0,1,2,C03,1,25,2,8,50,14,9
106,12,16,17,30,2,07信義區,信義區永吉路30巷與忠孝東路5段71巷3弄口,0,1,1,C04,1,25,3,7,30,4,1
106,12,16,17,30,2,07信義區,信義區永吉路30巷與忠孝東路5段71巷3弄口,0,1,2,C03,1,20,2,7,30,4,1
106,7,28,19,10,2,07信義區,信義區永吉路442號,0,1,1,B02,1,49,3,8,40,14,8
106,7,28,19,10,2,07信義區,信義區永吉路442號,0,1,2,C03,2,40,2,8,40,14,8
106,8,4,8,0,2,07信義區,信義區忠孝東路5段790巷與中坡南路22巷口,0,1,1,C03,2,42,4,8,30,4,1
106,8,4,8,0,2,07信義區,信義區忠孝東路5段790巷與中坡南路22巷口,0,1,2,C03,2,28,2,8,30,4,1
106,8,7,20,45,2,07信義區,信義區基隆路1段與松壽路口,0,1,1,,4,0,4,8,50,5,1
106,8,7,20,45,2,07信義區,信義區基隆路1段與松壽路口,0,1,2,,4,0,4,8,50,5,1
106,8,7,20,45,2,07信義區,信義區基隆路1段與松壽路口,0,1,3,C03,1,40,3,8,50,5,1
106,8,7,20,45,2,07信義區,信義區基隆路1段與松壽路口,0,1,4,C03,2,23,2,8,50,5,1
106,8,7,22,0,2,07信義區,信義區福德街306號,0,1,1,C03,2,47,4,8,50,14,9
106,8,7,22,0,2,07信義區,信義區福德街306號,0,1,2,C03,1,21,2,8,50,14,9
106,8,8,14,35,2,07信義區,信義區光復南路525號,0,1,1,C03,1,26,2,8,40,14,8
106,8,8,14,35,2,07信義區,信義區光復南路525號,0,1,2,C03,1,37,3,8,40,14,8
106,8,8,17,17,2,07信義區,信義區忠孝東路4段國父紀念館旁,0,1,1,C03,2,35,2,8,50,14,9
106,8,8,17,17,2,07信義區,信義區忠孝東路4段國父紀念館旁,0,1,2,C03,3,0,,8,50,14,9
106,8,9,7,0,2,07信義區,信義區虎林街222巷與松德路133巷口,0,1,1,B03,1,74,3,8,30,4,1
106,8,9,7,0,2,07信義區,信義區虎林街222巷與松德路133巷口,0,1,2,C03,1,49,2,8,30,4,1
106,8,10,8,34,2,07信義區,信義區基隆路2段107號,0,1,1,C03,1,54,2,8,50,14,9
106,8,10,8,34,2,07信義區,信義區基隆路2段107號,0,1,2,,3,0,,8,50,14,9
106,8,26,3,33,2,07信義區,信義區莊敬路與松勤街口,0,1,1,C03,1,24,2,8,50,14,9
106,8,26,3,33,2,07信義區,信義區莊敬路與松勤街口,0,1,2,A12,1,50,3,8,50,14,9
106,8,2,10,25,2,07信義區,信義區和平東路3段與基隆路2段口,0,3,1,B12,1,27,3,8,50,4,1
106,8,2,10,25,2,07信義區,信義區和平東路3段與基隆路2段口,0,3,2,B03,1,25,2,8,50,4,1
106,8,2,10,25,2,07信義區,信義區和平東路3段與基隆路2段口,0,3,3,B03,2,35,2,8,50,4,1
106,8,2,10,25,2,07信義區,信義區和平東路3段與基隆路2段口,0,3,4,H02,2,61,2,8,50,4,1
106,8,7,18,0,2,07信義區,信義區松壽路與市府路口,0,1,1,C03,1,53,2,8,50,4,1
106,8,7,18,0,2,07信義區,信義區松壽路與市府路口,0,1,2,A04,1,43,3,8,50,4,1
106,8,7,16,0,2,07信義區,信義區基隆路1段與松高路口,0,1,1,C03,1,24,2,8,50,4,1
106,8,7,16,0,2,07信義區,信義區基隆路1段與松高路口,0,1,2,,4,0,4,8,50,4,1
106,8,18,21,38,2,07信義區,信義區信義路5段與基隆路2段口,0,1,1,B01,1,63,3,8,50,4,1
106,8,18,21,38,2,07信義區,信義區信義路5段與基隆路2段口,0,1,2,C03,2,35,2,8,50,4,1
106,8,19,2,0,2,07信義區,信義區和平東路3段與基隆路2段口,0,1,1,B01,1,63,3,8,50,4,1
106,8,19,2,0,2,07信義區,信義區和平東路3段與基隆路2段口,0,1,2,H01,1,28,2,8,50,4,1
106,8,20,12,45,2,07信義區,信義區虎林街59巷與虎林街56巷口,0,1,1,C03,1,42,2,8,50,4,1
106,8,20,12,45,2,07信義區,信義區虎林街59巷與虎林街56巷口,0,1,2,B03,1,52,3,8,50,4,1
106,8,21,7,30,2,07信義區,信義區基隆路2段與嘉興街175巷口,0,2,1,C03,1,19,2,8,50,14,9
106,8,21,7,30,2,07信義區,信義區基隆路2段與嘉興街175巷口,0,2,2,C03,1,74,2,8,50,14,9
106,6,30,19,35,2,07信義區,信義區吳興街220巷43-1號,0,1,1,C03,1,33,2,8,50,14,9
106,6,30,19,35,2,07信義區,信義區吳興街220巷43-1號,0,1,2,,3,0,,8,50,14,9
106,7,15,9,15,2,07信義區,信義區光復南路587號,0,1,1,C03,1,25,2,8,50,14,7
106,7,15,9,15,2,07信義區,信義區光復南路587號,0,1,2,,3,0,,8,50,14,7
106,8,2,9,45,2,07信義區,信義區信義路5段100號,0,2,1,C03,2,31,2,8,50,14,9
106,8,2,9,45,2,07信義區,信義區信義路5段100號,0,2,2,C03,2,21,2,8,50,14,9
106,8,6,17,40,2,07信義區,信義區菸廠路88號,0,1,1,B01,1,57,3,8,50,14,9
106,8,6,17,40,2,07信義區,信義區菸廠路88號,0,1,2,C03,1,25,2,8,50,14,9
106,8,6,17,40,2,07信義區,信義區菸廠路88號,0,1,3,H02,1,23,4,8,50,14,9
106,8,8,9,16,2,07信義區,信義區莊敬路213號,0,1,1,C03,1,34,2,8,50,14,8
106,8,8,9,16,2,07信義區,信義區莊敬路213號,0,1,2,B01,1,52,3,8,50,14,8
106,7,18,23,17,2,07信義區,信義區松山路119巷1弄,0,2,1,C03,2,18,2,8,40,14,9
106,7,18,23,17,2,07信義區,信義區松山路119巷1弄,0,2,2,C03,2,37,2,8,40,14,9
106,9,11,19,11,2,07信義區,信義區永吉路79號,0,1,1,C03,2,80,2,8,50,14,20
106,9,11,19,11,2,07信義區,信義區永吉路79號,0,1,2,,3,0,,8,50,14,20
106,8,8,21,30,2,07信義區,信義區光復南路443巷與光復南路口口,0,1,1,C03,1,19,2,8,50,4,2
106,8,8,21,30,2,07信義區,信義區光復南路443巷與光復南路口口,0,1,2,B01,1,52,3,8,50,4,2
106,8,11,7,24,2,07信義區,信義區中坡南路與中坡南路22巷口口,0,1,1,C03,1,26,3,8,50,4,2
106,8,11,7,24,2,07信義區,信義區中坡南路與中坡南路22巷口口,0,1,2,C03,1,21,2,8,50,4,2
106,8,11,7,24,2,07信義區,信義區中坡南路與中坡南路22巷口口,0,1,3,B03,1,59,3,8,50,4,2
106,11,20,23,11,2,07信義區,信義區福德街137巷,0,1,1,F01,1,63,4,6,30,14,9
106,11,20,23,11,2,07信義區,信義區福德街137巷,0,1,2,C03,1,21,2,6,30,14,9
106,12,8,21,32,2,07信義區,信義區松仁路與忠孝東路5段236巷2弄口,0,1,1,,4,0,4,6,50,14,9
106,12,8,21,32,2,07信義區,信義區松仁路與忠孝東路5段236巷2弄口,0,1,2,C03,1,28,2,6,50,14,9
106,7,19,18,30,2,07信義區,信義區市民大道6段與松山路口,0,2,1,C03,1,26,2,8,40,4,2
106,7,19,18,30,2,07信義區,信義區市民大道6段與松山路口,0,2,2,C03,2,45,2,8,40,4,2
106,7,20,3,50,2,07信義區,信義區永吉路18號,0,1,1,C03,2,25,2,8,50,14,9
106,7,20,3,50,2,07信義區,信義區永吉路18號,0,1,2,C04,3,0,,8,50,14,9
106,7,20,3,50,2,07信義區,信義區永吉路18號,0,1,3,C03,3,0,,8,50,14,9
106,7,20,3,50,2,07信義區,信義區永吉路18號,0,1,4,C03,3,0,,8,50,14,9
106,7,21,11,25,2,07信義區,信義區松山路與虎林街121巷口,0,1,1,H01,1,74,2,8,0,14,9
106,7,21,11,25,2,07信義區,信義區松山路與虎林街121巷口,0,1,2,B03,1,54,3,8,0,14,9
106,7,22,8,50,2,07信義區,信義區和平東路3段391巷9號,0,2,1,C03,1,54,2,8,30,13,9
106,7,22,8,50,2,07信義區,信義區和平東路3段391巷9號,0,2,2,C03,1,21,2,8,30,13,9
106,7,28,21,45,2,07信義區,信義區忠孝東路5段205號,0,1,1,C03,1,29,2,1,50,14,9
106,7,28,21,45,2,07信義區,信義區忠孝東路5段205號,0,1,2,,3,0,,1,50,14,9
106,8,12,20,10,2,07信義區,信義區松德路259號對面,0,1,1,B02,1,28,3,8,40,14,7
106,8,12,20,10,2,07信義區,信義區松德路259號對面,0,1,2,C03,1,50,2,8,40,14,7
106,8,7,11,26,2,07信義區,信義區永吉路225巷32弄與永吉路225巷32弄口口,0,1,2,C03,1,49,2,8,30,4,2
106,8,7,11,26,2,07信義區,信義區永吉路225巷32弄與永吉路225巷32弄口口,0,1,1,,4,0,4,8,30,4,2
106,7,24,7,0,2,07信義區,信義區和平東路3段391巷8弄與和平東路3段391巷20弄口,0,1,1,C03,2,31,3,8,30,14,9
106,7,24,7,0,2,07信義區,信義區和平東路3段391巷8弄與和平東路3段391巷20弄口,0,1,2,H01,2,65,2,8,30,14,9
106,7,24,8,45,2,07信義區,信義區崇德街8號,0,1,1,B03,1,69,3,8,40,14,9
106,7,24,8,45,2,07信義區,信義區崇德街8號,0,1,2,C03,2,37,2,8,40,14,9
106,7,29,14,9,2,07信義區,信義區虎林街164巷與松德路118巷口,0,1,2,C03,1,34,2,6,30,4,2
106,7,29,14,9,2,07信義區,信義區虎林街164巷與松德路118巷口,0,1,1,B03,4,0,4,6,30,4,2
106,8,16,0,40,2,07信義區,信義區虎林街164巷60弄與虎林街164巷口,0,1,1,C03,1,21,2,8,30,4,2
106,8,16,0,40,2,07信義區,信義區虎林街164巷60弄與虎林街164巷口,0,1,2,B01,1,55,3,8,30,4,2
106,8,16,14,0,2,07信義區,信義區光復南路290巷與光復南路口,0,1,1,C03,1,48,4,8,50,4,2
106,8,16,14,0,2,07信義區,信義區光復南路290巷與光復南路口,0,1,2,C03,1,78,2,8,50,4,2
106,8,11,19,49,2,07信義區,信義區信安街152號前,0,1,1,B03,1,47,3,8,50,14,9
106,8,11,19,49,2,07信義區,信義區信安街152號前,0,1,2,C03,1,19,2,8,50,14,9
106,8,11,21,15,2,07信義區,信義區基隆路1段400號旁,0,1,1,B03,1,29,3,8,50,14,9
106,8,11,21,15,2,07信義區,信義區基隆路1段400號旁,0,1,2,C03,1,31,2,8,50,14,9
106,8,12,8,6,2,07信義區,信義區信安街116號旁,0,1,2,C03,2,24,2,8,50,14,9
106,8,12,8,6,2,07信義區,信義區信安街116號旁,0,1,1,C03,2,55,4,8,50,14,9
106,8,17,10,39,2,07信義區,信義區信義路5段2號前,0,1,1,C03,1,69,2,8,50,14,9
106,8,17,10,39,2,07信義區,信義區信義路5段2號前,0,1,2,C03,1,20,3,8,50,14,9
106,8,17,12,9,2,07信義區,信義區吳興街500巷與吳興街口口,0,2,1,C03,1,56,2,8,40,3,1
106,8,17,12,9,2,07信義區,信義區吳興街500巷與吳興街口口,0,2,2,C03,1,20,2,8,40,3,1
106,8,17,13,18,2,07信義區,信義區吳興街156巷與吳興街口口,0,2,1,C03,1,47,3,8,50,4,1
106,8,17,13,18,2,07信義區,信義區吳興街156巷與吳興街口口,0,2,2,C03,1,22,2,8,50,4,1
106,8,17,13,18,2,07信義區,信義區吳興街156巷與吳興街口口,0,2,3,H02,1,22,2,8,50,4,1
106,8,17,20,13,2,07信義區,信義區虎林街與虎林街242巷口口,0,2,1,C03,2,20,2,8,50,4,2
106,8,17,20,13,2,07信義區,信義區虎林街與虎林街242巷口口,0,2,2,C03,2,46,2,8,50,4,2
106,8,22,17,19,2,07信義區,信義區吳興街260巷與吳興街口口,0,1,1,B03,1,61,3,8,50,4,2
106,8,22,17,19,2,07信義區,信義區吳興街260巷與吳興街口口,0,1,2,H01,2,58,2,8,50,4,2
106,9,2,19,16,2,07信義區,信義區信安街92號與信安街口旁,0,2,1,C03,2,42,2,6,40,4,1
106,9,2,19,16,2,07信義區,信義區信安街92號與信安街口旁,0,2,2,C03,1,27,2,6,40,4,1
106,9,4,11,16,2,07信義區,信義區逸仙路50巷與忠孝東路4段554巷口口,0,2,1,C03,1,55,2,8,40,4,1
106,9,4,11,16,2,07信義區,信義區逸仙路50巷與忠孝東路4段554巷口口,0,2,2,C03,1,55,2,8,40,4,1
106,7,24,15,0,2,07信義區,信義區基隆路1段149號南向北,0,1,1,B03,2,35,2,8,50,14,9
106,7,24,15,0,2,07信義區,信義區基隆路1段149號南向北,0,1,2,B03,1,48,3,8,50,14,9
106,7,24,15,45,2,07信義區,信義區基隆路2段127號,0,1,1,B12,1,43,3,8,50,14,9
106,7,24,15,45,2,07信義區,信義區基隆路2段127號,0,1,2,C03,2,19,2,8,50,14,9
106,7,24,15,45,2,07信義區,信義區基隆路2段127號,0,1,3,B03,1,33,3,8,50,14,9
106,7,25,13,45,2,07信義區,信義區忠孝東路5段236巷2弄與松仁路口,0,1,1,B03,1,47,3,8,50,3,1
106,7,25,13,45,2,07信義區,信義區忠孝東路5段236巷2弄與松仁路口,0,1,2,C03,1,44,2,8,50,3,1
106,8,4,22,5,2,07信義區,信義區松山路與虎林街55巷口,0,1,1,B03,1,27,3,8,50,3,1
106,8,4,22,5,2,07信義區,信義區松山路與虎林街55巷口,0,1,2,C03,2,20,2,8,50,3,1
106,8,5,4,35,2,07信義區,信義區基隆路2段131-10號,0,1,1,F01,1,34,2,8,50,14,9
106,8,5,4,35,2,07信義區,信義區基隆路2段131-10號,0,1,2,,3,0,,8,50,14,9
106,8,5,15,55,2,07信義區,信義區信義路5段1號國際會議中心前,0,2,1,C03,1,55,2,8,50,14,9
106,8,5,15,55,2,07信義區,信義區信義路5段1號國際會議中心前,0,2,2,C03,2,32,2,8,50,14,9
106,8,5,15,55,2,07信義區,信義區信義路5段1號國際會議中心前,0,2,3,B03,1,35,3,8,50,14,9
106,8,6,21,10,2,07信義區,信義區松仁路與松高路口,0,1,1,C03,1,25,2,8,50,5,1
106,8,6,21,10,2,07信義區,信義區松仁路與松高路口,0,1,2,F01,1,68,3,8,50,5,1
106,8,11,22,40,2,07信義區,信義區莊敬路303號,0,1,1,A04,1,47,3,8,40,14,9
106,8,11,22,40,2,07信義區,信義區莊敬路303號,0,1,2,C03,1,20,2,8,40,14,9
106,8,13,9,0,2,07信義區,信義區和平東路3段435巷與和平東路3段口,0,1,1,C03,1,43,2,8,50,3,2
106,8,13,9,0,2,07信義區,信義區和平東路3段435巷與和平東路3段口,0,1,2,B03,1,49,3,8,50,3,2
106,8,11,20,35,2,07信義區,信義區忠孝東路5段790巷與忠孝東路5段790巷24弄口,0,1,1,C03,1,20,3,8,40,4,1
106,8,11,20,35,2,07信義區,信義區忠孝東路5段790巷與忠孝東路5段790巷24弄口,0,1,2,C03,2,50,2,8,40,4,1
